logfc	mating
1.430590001	rt_M_virgin
1.432872493	rt_M_virgin
1.441749813	rt_M_virgin
1.462976556	rt_M_virgin
1.465448277	rt_M_virgin
1.467128004	rt_M_virgin
1.478617859	rt_M_virgin
1.479414817	rt_M_virgin
1.48470811	rt_M_virgin
1.494487343	rt_M_virgin
1.508327037	rt_M_virgin
1.542298841	rt_M_virgin
1.552745772	rt_M_virgin
1.578404003	rt_M_virgin
1.617692692	rt_M_virgin
1.620872406	rt_M_virgin
1.628026223	rt_M_virgin
1.643604898	rt_M_virgin
1.655463946	rt_M_virgin
1.670051996	rt_M_virgin
1.72063057	rt_M_virgin
1.733836363	rt_M_virgin
1.755026557	rt_M_virgin
1.82107555	rt_M_virgin
1.82393894	rt_M_virgin
1.838591472	rt_M_virgin
1.845570681	rt_M_virgin
1.876292232	rt_M_virgin
1.933875911	rt_M_virgin
1.947591614	rt_M_virgin
1.994678469	rt_M_virgin
2.010030084	rt_M_virgin
2.117897974	rt_M_virgin
2.135527661	rt_M_virgin
2.169636227	rt_M_virgin
2.17869318	rt_M_virgin
2.277173149	rt_M_virgin
2.291276047	rt_M_virgin
2.3109438	rt_M_virgin
2.317486114	rt_M_virgin
2.462126685	rt_M_virgin
2.572093693	rt_M_virgin
2.786477705	rt_M_virgin
2.825437103	rt_M_virgin
2.966152261	rt_M_virgin
3.658894258	rt_M_virgin
3.944559817	rt_M_virgin
6.773828985	rt_M_virgin
1.759194916	ov_M_virgin
1.759194916	ov_M_mated
1.759194916	pbreak
